date,market_name,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes
2026-04-29,Hubli,Potato,Local,FAQ,1289,1575,1432,91.8
2026-04-29,Dharwad,Rice,Local,FAQ,4172,5098,4635,91.8
2026-04-29,Dharwad,Banana,Local,FAQ,2390,2921,2655,64.3
2026-04-29,Mangalore,Tomato,Local,FAQ,1199,1465,1332,19.8
2026-04-29,Shimoga,Mango,Local,FAQ,2863,3499,3181,6.0
2026-04-29,Mangalore,Tomato,Local,FAQ,1917,2343,2130,99.8
2026-04-30,Dharwad,Wheat,Local,FAQ,2167,2649,2408,69.7
2026-04-30,Bellary,Chilli,Local,FAQ,11699,14299,12999,83.2
2026-04-30,Mysore,Mango,Local,FAQ,3496,4272,3884,16.8
2026-05-01,Bellary,Potato,Local,FAQ,922,1126,1024,45.3
2026-05-01,Bijapur,Banana,Local,FAQ,2069,2529,2299,9.0
2026-05-01,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,2573,3145,2859,99.1
2026-05-01,Hubli,Chilli,Local,FAQ,8140,9950,9045,78.9
2026-05-01,Gulbarga,Rice,Local,FAQ,3635,4443,4039,32.3
2026-05-02,Karwar,Potato,Local,FAQ,1197,1463,1330,78.6
2026-05-02,Bellary,Brinjal,Local,FAQ,1359,1661,1510,27.0
2026-05-02,Bangalore (Yeshwanthpur),Banana,Local,FAQ,2172,2654,2413,15.1
2026-05-02,Tumkur,Chilli,Local,FAQ,9317,11387,10352,73.0
2026-05-02,Tumkur,Onion,Local,FAQ,1315,1607,1461,89.5
2026-05-03,Tumkur,Chilli,Local,FAQ,8433,10307,9370,63.9
2026-05-03,Hassan,Brinjal,Local,FAQ,1296,1584,1440,6.7
2026-05-03,Bellary,Onion,Local,FAQ,1325,1619,1472,98.2
2026-05-03,Hassan,Tomato,Local,FAQ,1447,1769,1608,10.6
2026-05-03,Karwar,Onion,Local,FAQ,1316,1608,1462,18.8
2026-05-03,Hubli,Rice,Local,FAQ,4518,5522,5020,78.8
2026-05-05,Davangere,Banana,Local,FAQ,2419,2957,2688,56.8
2026-05-05,Karwar,Mango,Local,FAQ,3698,4520,4109,78.3
2026-05-05,Gulbarga,Brinjal,Local,FAQ,1218,1488,1353,98.3
2026-05-06,Belgaum,Onion,Local,FAQ,1241,1517,1379,24.7
2026-05-07,Davangere,Banana,Local,FAQ,1772,2166,1969,79.4
2026-05-07,Hubli,Mango,Local,FAQ,2251,2751,2501,69.2
2026-05-08,Mangalore,Potato,Local,FAQ,913,1115,1014,34.4
2026-05-08,Dharwad,Potato,Local,FAQ,1238,1513,1375,73.5
2026-05-08,Hubli,Brinjal,Local,FAQ,1448,1770,1609,19.2
2026-05-09,Hassan,Potato,Local,FAQ,839,1025,932,50.8
2026-05-10,Hassan,Rice,Local,FAQ,3473,4245,3859,61.6
2026-05-11,Bijapur,Onion,Local,FAQ,1300,1588,1444,19.9
2026-05-11,Tumkur,Mango,Local,FAQ,3913,4783,4348,43.0
2026-05-11,Mangalore,Chilli,Local,FAQ,9181,11221,10201,69.0
2026-05-11,Belgaum,Coconut,Local,FAQ,1937,2367,2152,47.7
2026-05-11,Hubli,Tomato,Local,FAQ,1552,1898,1725,15.3
2026-05-12,Hubli,Chilli,Local,FAQ,5814,7106,6460,86.4
2026-05-12,Hubli,Wheat,Local,FAQ,3187,3895,3541,34.1
2026-05-13,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1249,1527,1388,40.4
2026-05-13,Davangere,Potato,Local,FAQ,768,938,853,80.3
2026-05-14,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1364,1667,1515,78.3
2026-05-14,Gulbarga,Wheat,Local,FAQ,2951,3607,3279,34.0
2026-05-14,Dharwad,Banana,Local,FAQ,2074,2534,2304,47.3
2026-05-14,Bijapur,Brinjal,Local,FAQ,1250,1528,1389,41.5
2026-05-15,Bijapur,Rice,Local,FAQ,3485,4259,3872,40.9
2026-05-15,Mysore,Mango,Local,FAQ,2793,3413,3103,43.3
2026-05-16,Belgaum,Brinjal,Local,FAQ,1294,1582,1438,6.5
2026-05-16,Bijapur,Banana,Local,FAQ,1804,2204,2004,61.0
2026-05-16,Mysore,Rice,Local,FAQ,3017,3687,3352,47.5
2026-05-16,Hassan,Banana,Local,FAQ,1416,1730,1573,6.0
2026-05-16,Shimoga,Onion,Local,FAQ,1417,1731,1574,32.4
2026-05-16,Hassan,Wheat,Local,FAQ,2920,3570,3245,24.8
2026-05-17,Karwar,Banana,Local,FAQ,2088,2552,2320,46.3
2026-05-17,Bellary,Chilli,Local,FAQ,10210,12478,11344,11.8
2026-05-17,Mangalore,Banana,Local,FAQ,1597,1951,1774,44.4
2026-05-17,Dharwad,Banana,Local,FAQ,2301,2813,2557,30.9
2026-05-17,Bijapur,Banana,Local,FAQ,1558,1904,1731,88.8
2026-05-17,Karwar,Rice,Local,FAQ,2835,3465,3150,63.1
2026-05-17,Hassan,Onion,Local,FAQ,1021,1247,1134,45.4
2026-05-18,Karwar,Mango,Local,FAQ,2524,3086,2805,19.8
2026-05-18,Bijapur,Tomato,Local,FAQ,2002,2448,2225,65.4
2026-05-18,Bellary,Brinjal,Local,FAQ,1572,1922,1747,22.6
2026-05-18,Mangalore,Rice,Local,FAQ,3247,3969,3608,87.8
2026-05-18,Bellary,Rice,Local,FAQ,2660,3251,2955,39.0
2026-05-18,Bijapur,Brinjal,Local,FAQ,1066,1304,1185,31.9
2026-05-19,Gulbarga,Mango,Local,FAQ,3740,4570,4155,84.8
2026-05-19,Hassan,Potato,Local,FAQ,1314,1606,1460,18.4
2026-05-19,Hassan,Banana,Local,FAQ,1535,1877,1706,64.2
2026-05-19,Hubli,Coconut,Local,FAQ,2246,2744,2495,10.0
2026-05-19,Bellary,Wheat,Local,FAQ,1866,2280,2073,5.2
2026-05-20,Shimoga,Brinjal,Local,FAQ,1287,1573,1430,68.5
2026-05-20,Bijapur,Onion,Local,FAQ,1327,1621,1474,43.5
2026-05-20,Bellary,Brinjal,Local,FAQ,1361,1663,1512,72.6
2026-05-20,Belgaum,Tomato,Local,FAQ,1231,1505,1368,67.9
2026-05-20,Mysore,Potato,Local,FAQ,1184,1447,1315,24.4
2026-05-20,Hubli,Banana,Local,FAQ,1619,1979,1799,50.3
2026-05-21,Bellary,Potato,Local,FAQ,989,1209,1099,99.2
2026-05-21,Hubli,Banana,Local,FAQ,1803,2203,2003,30.9
2026-05-21,Raichur,Banana,Local,FAQ,1535,1877,1706,56.8
2026-05-21,Shimoga,Mango,Local,FAQ,2753,3365,3059,48.1
2026-05-22,Bellary,Rice,Local,FAQ,4190,5122,4656,40.7
2026-05-22,Gulbarga,Rice,Local,FAQ,3425,4187,3806,28.0
2026-05-22,Gulbarga,Wheat,Local,FAQ,2618,3200,2909,19.3
2026-05-23,Mysore,Banana,Local,FAQ,1418,1733,1575,52.1
2026-05-23,Dharwad,Banana,Local,FAQ,2006,2452,2229,63.0
2026-05-23,Mysore,Wheat,Local,FAQ,2908,3554,3231,8.0
2026-05-23,Gulbarga,Potato,Local,FAQ,1247,1525,1386,67.3
2026-05-25,Dharwad,Onion,Local,FAQ,976,1194,1085,97.7
2026-05-25,Hubli,Rice,Local,FAQ,4415,5397,4906,83.1
2026-05-25,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,2340,2860,2600,42.5
2026-05-25,Davangere,Rice,Local,FAQ,3280,4010,3645,27.8
2026-05-25,Davangere,Rice,Local,FAQ,3848,4702,4275,63.0
2026-05-26,Raichur,Potato,Local,FAQ,1209,1477,1343,19.9
2026-05-26,Hassan,Onion,Local,FAQ,1514,1850,1682,56.9
2026-05-26,Tumkur,Tomato,Local,FAQ,1262,1542,1402,5.8
2026-05-27,Tumkur,Banana,Local,FAQ,2235,2731,2483,70.0
2026-05-27,Mysore,Potato,Local,FAQ,1094,1338,1216,72.5
2026-05-27,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1060,1296,1178,82.4
2026-05-28,Bijapur,Wheat,Local,FAQ,3299,4033,3666,21.2
2026-05-28,Hubli,Wheat,Local,FAQ,3038,3713,3375,19.7
2026-05-28,Davangere,Potato,Local,FAQ,1087,1329,1208,95.2
2026-05-28,Bangalore (Yeshwanthpur),Mango,Local,FAQ,2179,2663,2421,43.6
2026-05-28,Karwar,Potato,Local,FAQ,868,1062,965,66.7
2026-05-28,Bangalore (Yeshwanthpur),Potato,Local,FAQ,1093,1335,1214,59.0
2026-05-29,Tumkur,Potato,Local,FAQ,923,1129,1026,86.1
2026-05-29,Tumkur,Potato,Local,FAQ,1300,1590,1445,48.8
2026-05-30,Hubli,Coconut,Local,FAQ,1594,1948,1771,29.8
2026-05-30,Hassan,Banana,Local,FAQ,1729,2113,1921,35.0
2026-05-30,Shimoga,Tomato,Local,FAQ,1337,1635,1486,97.6
2026-05-30,Tumkur,Tomato,Local,FAQ,1665,2035,1850,42.1
2026-05-30,Hassan,Rice,Local,FAQ,4094,5004,4549,36.8
2026-05-30,Raichur,Brinjal,Local,FAQ,1396,1706,1551,87.5
2026-05-30,Raichur,Mango,Local,FAQ,2278,2784,2531,49.7
2026-05-31,Mangalore,Onion,Local,FAQ,1079,1319,1199,16.9
2026-05-31,Davangere,Tomato,Local,FAQ,1768,2160,1964,10.2
2026-06-01,Shimoga,Coconut,Local,FAQ,1812,2214,2013,13.9
2026-06-01,Gulbarga,Coconut,Local,FAQ,1607,1965,1786,32.0
2026-06-01,Shimoga,Wheat,Local,FAQ,2823,3451,3137,10.5
2026-06-02,Tumkur,Coconut,Local,FAQ,1840,2248,2044,83.6
2026-06-02,Hassan,Coconut,Local,FAQ,2116,2586,2351,5.6
2026-06-03,Dharwad,Banana,Local,FAQ,1519,1857,1688,60.7
2026-06-04,Raichur,Tomato,Local,FAQ,1420,1736,1578,59.4
2026-06-04,Bangalore (Yeshwanthpur),Onion,Local,FAQ,1222,1494,1358,54.4
2026-06-04,Raichur,Tomato,Local,FAQ,1282,1568,1425,39.2
2026-06-04,Bellary,Chilli,Local,FAQ,7011,8569,7790,34.6
2026-06-05,Mangalore,Potato,Local,FAQ,722,882,802,53.4
2026-06-05,Gulbarga,Brinjal,Local,FAQ,980,1198,1089,68.9
2026-06-06,Tumkur,Potato,Local,FAQ,917,1121,1019,74.8
2026-06-06,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,1310,1602,1456,77.7
2026-06-06,Gulbarga,Chilli,Local,FAQ,5266,6436,5851,13.6
2026-06-06,Mysore,Rice,Local,FAQ,3691,4511,4101,58.7
2026-06-06,Tumkur,Wheat,Local,FAQ,2290,2800,2545,41.0
2026-06-06,Gulbarga,Coconut,Local,FAQ,1944,2376,2160,33.7
2026-06-07,Gulbarga,Coconut,Local,FAQ,1303,1593,1448,90.9
2026-06-07,Belgaum,Chilli,Local,FAQ,6820,8336,7578,91.4
2026-06-07,Gulbarga,Rice,Local,FAQ,3664,4478,4071,9.7
2026-06-07,Raichur,Mango,Local,FAQ,3434,4196,3815,34.2
2026-06-08,Hubli,Tomato,Local,FAQ,1037,1267,1152,46.5
2026-06-08,Dharwad,Onion,Local,FAQ,1221,1493,1357,43.2
2026-06-08,Dharwad,Banana,Local,FAQ,2052,2508,2280,96.5
2026-06-08,Bellary,Coconut,Local,FAQ,1996,2440,2218,14.6
2026-06-08,Belgaum,Chilli,Local,FAQ,8984,10980,9982,70.2
2026-06-08,Belgaum,Tomato,Local,FAQ,976,1192,1084,23.9
2026-06-09,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,1864,2278,2071,9.1
2026-06-09,Bellary,Coconut,Local,FAQ,2285,2793,2539,52.8
2026-06-10,Karwar,Rice,Local,FAQ,2677,3271,2974,43.0
2026-06-10,Belgaum,Banana,Local,FAQ,1576,1926,1751,26.9
2026-06-10,Hubli,Chilli,Local,FAQ,7183,8779,7981,51.5
2026-06-11,Gulbarga,Tomato,Local,FAQ,1711,2091,1901,14.4
2026-06-11,Davangere,Mango,Local,FAQ,2610,3190,2900,46.7
2026-06-11,Belgaum,Potato,Local,FAQ,1000,1222,1111,83.8
2026-06-11,Mysore,Wheat,Local,FAQ,2301,2813,2557,42.8
2026-06-11,Mysore,Rice,Local,FAQ,3735,4565,4150,6.8
2026-06-12,Karwar,Onion,Local,FAQ,1099,1343,1221,91.5
2026-06-12,Karwar,Rice,Local,FAQ,3382,4134,3758,39.0
2026-06-12,Karwar,Brinjal,Local,FAQ,1326,1620,1473,44.6
2026-06-13,Shimoga,Mango,Local,FAQ,3300,4034,3667,46.3
2026-06-13,Raichur,Mango,Local,FAQ,1959,2395,2177,14.6
2026-06-13,Bangalore (Yeshwanthpur),Chilli,Local,FAQ,6332,7739,7035,55.6
2026-06-13,Davangere,Banana,Local,FAQ,1602,1958,1780,79.0
2026-06-14,Karwar,Brinjal,Local,FAQ,1341,1639,1490,98.7
2026-06-14,Tumkur,Chilli,Local,FAQ,7137,8723,7930,94.4
2026-06-14,Gulbarga,Wheat,Local,FAQ,1814,2218,2016,28.6
2026-06-15,Bijapur,Tomato,Local,FAQ,1558,1904,1731,51.8
2026-06-15,Mysore,Coconut,Local,FAQ,1408,1720,1564,12.7
2026-06-16,Hubli,Mango,Local,FAQ,2345,2867,2606,68.6
2026-06-16,Mangalore,Potato,Local,FAQ,936,1144,1040,54.9
2026-06-16,Raichur,Potato,Local,FAQ,681,833,757,20.7
2026-06-17,Bangalore (Yeshwanthpur),Banana,Local,FAQ,1173,1433,1303,63.9
2026-06-18,Hassan,Rice,Local,FAQ,2487,3039,2763,12.9
2026-06-18,Belgaum,Rice,Local,FAQ,2840,3471,3155,67.5
2026-06-18,Bijapur,Potato,Local,FAQ,1041,1273,1157,79.0
2026-06-19,Hubli,Tomato,Local,FAQ,1227,1499,1363,34.5
2026-06-19,Shimoga,Rice,Local,FAQ,3658,4472,4065,94.3
2026-06-20,Belgaum,Tomato,Local,FAQ,1321,1615,1468,96.2
2026-06-20,Tumkur,Chilli,Local,FAQ,5361,6553,5957,70.9
2026-06-21,Shimoga,Brinjal,Local,FAQ,938,1146,1042,93.5
2026-06-21,Hubli,Mango,Local,FAQ,2127,2599,2363,90.0
2026-06-22,Bellary,Onion,Local,FAQ,1170,1430,1300,6.0
2026-06-22,Raichur,Coconut,Local,FAQ,1733,2119,1926,31.3
2026-06-22,Shimoga,Mango,Local,FAQ,2102,2568,2335,28.6
2026-06-22,Belgaum,Potato,Local,FAQ,670,820,745,53.7
2026-06-22,Belgaum,Banana,Local,FAQ,1835,2243,2039,75.2
2026-06-22,Raichur,Coconut,Local,FAQ,1930,2360,2145,55.3
2026-06-23,Mangalore,Potato,Local,FAQ,1067,1305,1186,27.1
2026-06-23,Mysore,Onion,Local,FAQ,777,949,863,88.4
2026-06-23,Raichur,Mango,Local,FAQ,2248,2748,2498,65.3
2026-06-24,Gulbarga,Rice,Local,FAQ,2460,3006,2733,49.6
2026-06-24,Shimoga,Brinjal,Local,FAQ,1342,1640,1491,50.7
2026-06-24,Bellary,Coconut,Local,FAQ,1575,1925,1750,47.1
2026-06-27,Davangere,Wheat,Local,FAQ,2412,2948,2680,37.3
2026-06-27,Belgaum,Rice,Local,FAQ,2859,3495,3177,78.9
2026-06-27,Raichur,Coconut,Local,FAQ,1597,1951,1774,19.0
2026-06-27,Bijapur,Potato,Local,FAQ,759,927,843,80.8
2026-06-27,Tumkur,Mango,Local,FAQ,3478,4250,3864,99.3
2026-06-27,Bangalore (Yeshwanthpur),Wheat,Local,FAQ,2641,3227,2934,75.6
2026-06-29,Bellary,Rice,Local,FAQ,3434,4198,3816,80.9
2026-06-29,Bijapur,Banana,Local,FAQ,1947,2379,2163,41.1
2026-06-29,Gulbarga,Mango,Local,FAQ,2660,3252,2956,40.8
2026-06-30,Mysore,Onion,Local,FAQ,917,1121,1019,63.0
2026-06-30,Bellary,Coconut,Local,FAQ,2200,2690,2445,52.0
2026-06-30,Belgaum,Onion,Local,FAQ,1171,1431,1301,56.8
2026-06-30,Shimoga,Mango,Local,FAQ,3002,3670,3336,73.0
2026-07-01,Karwar,Banana,Local,FAQ,1078,1318,1198,63.1
2026-07-01,Hassan,Wheat,Local,FAQ,2082,2544,2313,61.7
2026-07-01,Belgaum,Banana,Local,FAQ,1123,1373,1248,73.3
2026-07-01,Raichur,Banana,Local,FAQ,1548,1892,1720,8.9
2026-07-01,Gulbarga,Tomato,Local,FAQ,1278,1562,1420,60.0
2026-07-01,Mysore,Wheat,Local,FAQ,1522,1860,1691,14.8
2026-07-02,Gulbarga,Rice,Local,FAQ,2263,2765,2514,24.3
2026-07-02,Bijapur,Chilli,Local,FAQ,6669,8151,7410,76.4
2026-07-03,Hassan,Potato,Local,FAQ,855,1045,950,70.2
2026-07-03,Davangere,Brinjal,Local,FAQ,1021,1247,1134,13.1
2026-07-03,Shimoga,Wheat,Local,FAQ,1778,2172,1975,10.2
2026-07-03,Karwar,Banana,Local,FAQ,1383,1691,1537,93.4
2026-07-04,Bijapur,Coconut,Local,FAQ,1718,2100,1909,30.2
2026-07-04,Hassan,Rice,Local,FAQ,2652,3242,2947,47.8
2026-07-04,Mangalore,Brinjal,Local,FAQ,1144,1398,1271,55.4
2026-07-04,Shimoga,Tomato,Local,FAQ,1113,1361,1237,86.8
2026-07-04,Karwar,Wheat,Local,FAQ,1585,1937,1761,24.6
2026-07-06,Tumkur,Onion,Local,FAQ,1094,1338,1216,64.5
2026-07-07,Bijapur,Potato,Local,FAQ,566,692,629,6.6
2026-07-07,Bijapur,Rice,Local,FAQ,3394,4148,3771,74.8
2026-07-07,Shimoga,Coconut,Local,FAQ,1251,1529,1390,33.6
2026-07-07,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1132,1384,1258,31.2
2026-07-08,Belgaum,Tomato,Local,FAQ,1447,1769,1608,24.6
2026-07-08,Bellary,Mango,Local,FAQ,2246,2746,2496,75.9
2026-07-09,Hassan,Coconut,Local,FAQ,1370,1674,1522,16.0
2026-07-09,Shimoga,Chilli,Local,FAQ,5224,6386,5805,62.7
2026-07-09,Tumkur,Brinjal,Local,FAQ,776,948,862,31.3
2026-07-09,Dharwad,Coconut,Local,FAQ,1550,1894,1722,96.4
2026-07-10,Belgaum,Brinjal,Local,FAQ,1024,1252,1138,24.6
2026-07-10,Karwar,Onion,Local,FAQ,1042,1274,1158,42.5
2026-07-11,Hassan,Banana,Local,FAQ,1166,1425,1295,6.6
2026-07-11,Raichur,Onion,Local,FAQ,707,865,786,59.4
2026-07-11,Bijapur,Chilli,Local,FAQ,6544,7998,7271,12.3
2026-07-11,Karwar,Banana,Local,FAQ,1697,2075,1886,93.4
2026-07-11,Karwar,Coconut,Local,FAQ,1444,1764,1604,38.8
2026-07-11,Bijapur,Mango,Local,FAQ,2683,3279,2981,11.9
2026-07-12,Raichur,Banana,Local,FAQ,1210,1480,1345,21.9
2026-07-12,Karwar,Potato,Local,FAQ,909,1111,1010,70.2
2026-07-12,Gulbarga,Chilli,Local,FAQ,5566,6802,6184,11.3
2026-07-12,Bellary,Banana,Local,FAQ,1522,1860,1691,20.5
2026-07-12,Mangalore,Chilli,Local,FAQ,7372,9010,8191,32.5
2026-07-12,Karwar,Chilli,Local,FAQ,4853,5931,5392,14.6
2026-07-13,Karwar,Mango,Local,FAQ,2621,3203,2912,70.5
2026-07-13,Karwar,Tomato,Local,FAQ,1022,1248,1135,55.5
2026-07-14,Bangalore (Yeshwanthpur),Potato,Local,FAQ,892,1090,991,70.4
2026-07-14,Karwar,Chilli,Local,FAQ,4532,5538,5035,48.7
2026-07-14,Bijapur,Banana,Local,FAQ,1263,1543,1403,30.3
2026-07-14,Bijapur,Brinjal,Local,FAQ,1094,1338,1216,12.3
2026-07-14,Mysore,Chilli,Local,FAQ,5126,6266,5696,55.7
2026-07-15,Dharwad,Tomato,Local,FAQ,1187,1451,1319,74.7
2026-07-15,Tumkur,Onion,Local,FAQ,878,1074,976,35.1
2026-07-16,Hassan,Brinjal,Local,FAQ,790,966,878,51.5
2026-07-16,Belgaum,Mango,Local,FAQ,2187,2673,2430,34.5
2026-07-16,Karwar,Potato,Local,FAQ,806,985,895,38.1
2026-07-17,Shimoga,Potato,Local,FAQ,544,664,604,19.0
2026-07-17,Hassan,Rice,Local,FAQ,2023,2473,2248,43.2
2026-07-17,Hubli,Potato,Local,FAQ,744,910,827,96.6
2026-07-17,Hubli,Brinjal,Local,FAQ,1023,1251,1137,83.6
2026-07-19,Dharwad,Coconut,Local,FAQ,1530,1870,1700,76.9
2026-07-19,Hubli,Rice,Local,FAQ,3186,3894,3540,12.7
2026-07-19,Bellary,Wheat,Local,FAQ,1717,2099,1908,47.8
2026-07-20,Dharwad,Coconut,Local,FAQ,1359,1661,1510,65.6
2026-07-20,Karwar,Mango,Local,FAQ,2266,2770,2518,18.9
2026-07-20,Bellary,Banana,Local,FAQ,1446,1768,1607,40.0
2026-07-21,Mangalore,Onion,Local,FAQ,1027,1255,1141,46.5
2026-07-21,Bijapur,Tomato,Local,FAQ,1148,1404,1276,82.9
2026-07-21,Mangalore,Chilli,Local,FAQ,4318,5278,4798,24.6
2026-07-22,Mangalore,Brinjal,Local,FAQ,894,1092,993,62.8
2026-07-22,Bangalore (Yeshwanthpur),Mango,Local,FAQ,2297,2807,2552,89.5
2026-07-23,Raichur,Mango,Local,FAQ,2246,2744,2495,74.9
2026-07-23,Hubli,Rice,Local,FAQ,2590,3166,2878,80.0
2026-07-24,Shimoga,Mango,Local,FAQ,2367,2893,2630,16.2
2026-07-24,Tumkur,Coconut,Local,FAQ,1490,1822,1656,78.5
2026-07-25,Davangere,Coconut,Local,FAQ,1460,1784,1622,65.2
2026-07-25,Hubli,Chilli,Local,FAQ,4823,5895,5359,26.7
2026-07-25,Shimoga,Coconut,Local,FAQ,1507,1841,1674,44.9
2026-07-26,Mangalore,Potato,Local,FAQ,679,829,754,58.7
2026-07-26,Bangalore (Yeshwanthpur),Wheat,Local,FAQ,1891,2311,2101,76.6
2026-07-26,Hubli,Banana,Local,FAQ,1678,2050,1864,21.8
2026-07-28,Bijapur,Wheat,Local,FAQ,1500,1834,1667,36.4
2026-07-28,Mysore,Banana,Local,FAQ,1474,1802,1638,88.9
2026-07-28,Hubli,Brinjal,Local,FAQ,672,822,747,10.3
2026-07-28,Dharwad,Coconut,Local,FAQ,1201,1467,1334,71.3
2026-07-29,Hassan,Mango,Local,FAQ,1628,1990,1809,19.5
2026-07-29,Mangalore,Potato,Local,FAQ,734,897,815,24.2
2026-07-30,Bangalore (Yeshwanthpur),Onion,Local,FAQ,900,1100,1000,41.6
2026-07-31,Bijapur,Wheat,Local,FAQ,1994,2436,2215,46.2
2026-07-31,Hubli,Wheat,Local,FAQ,2229,2725,2477,41.1
2026-07-31,Karwar,Coconut,Local,FAQ,1148,1404,1276,80.3
2026-08-01,Davangere,Mango,Local,FAQ,2284,2792,2538,6.4
2026-08-01,Davangere,Onion,Local,FAQ,663,811,737,68.4
2026-08-01,Mangalore,Wheat,Local,FAQ,1617,1977,1797,11.2
2026-08-01,Hassan,Chilli,Local,FAQ,5284,6458,5871,42.7
2026-08-01,Bellary,Potato,Local,FAQ,547,669,608,48.5
2026-08-02,Gulbarga,Tomato,Local,FAQ,1146,1400,1273,21.8
2026-08-02,Mysore,Tomato,Local,FAQ,846,1034,940,37.2
2026-08-02,Belgaum,Wheat,Local,FAQ,2116,2586,2351,5.5
2026-08-02,Davangere,Banana,Local,FAQ,1184,1448,1316,96.6
2026-08-02,Karwar,Mango,Local,FAQ,1537,1879,1708,8.4
2026-08-02,Bellary,Chilli,Local,FAQ,5020,6136,5578,83.2
2026-08-03,Mangalore,Banana,Local,FAQ,1369,1673,1521,79.9
2026-08-04,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,812,992,902,38.2
2026-08-04,Bijapur,Wheat,Local,FAQ,1201,1467,1334,73.8
2026-08-05,Belgaum,Coconut,Local,FAQ,1586,1938,1762,21.9
2026-08-05,Bangalore (Yeshwanthpur),Tomato,Local,FAQ,914,1116,1015,16.5
2026-08-05,Shimoga,Coconut,Local,FAQ,1375,1681,1528,62.4
2026-08-05,Shimoga,Onion,Local,FAQ,701,857,779,68.6
2026-08-06,Hubli,Brinjal,Local,FAQ,764,934,849,25.4
2026-08-06,Raichur,Wheat,Local,FAQ,1203,1471,1337,85.0
2026-08-06,Bangalore (Yeshwanthpur),Tomato,Local,FAQ,700,856,778,91.8
2026-08-06,Belgaum,Mango,Local,FAQ,1634,1998,1816,48.6
2026-08-06,Bijapur,Banana,Local,FAQ,1235,1509,1372,78.7
2026-08-06,Davangere,Tomato,Local,FAQ,782,956,869,59.8
2026-08-07,Bellary,Brinjal,Local,FAQ,694,848,771,71.2
2026-08-07,Hassan,Onion,Local,FAQ,934,1142,1038,95.3
2026-08-08,Gulbarga,Coconut,Local,FAQ,1142,1396,1269,75.6
2026-08-08,Karwar,Rice,Local,FAQ,2019,2467,2243,37.9
2026-08-09,Bellary,Chilli,Local,FAQ,5620,6870,6245,16.9
2026-08-09,Bangalore (Yeshwanthpur),Onion,Local,FAQ,594,726,660,87.8
2026-08-09,Gulbarga,Potato,Local,FAQ,705,861,783,39.7
2026-08-09,Mangalore,Banana,Local,FAQ,1408,1722,1565,43.2
2026-08-09,Mangalore,Banana,Local,FAQ,1236,1510,1373,77.1
2026-08-09,Shimoga,Potato,Local,FAQ,859,1049,954,22.6
2026-08-10,Hassan,Onion,Local,FAQ,787,961,874,28.7
2026-08-10,Tumkur,Brinjal,Local,FAQ,803,981,892,88.8
2026-08-11,Bellary,Banana,Local,FAQ,1100,1344,1222,39.5
2026-08-12,Hubli,Coconut,Local,FAQ,1706,2084,1895,86.1
2026-08-12,Shimoga,Coconut,Local,FAQ,995,1217,1106,7.2
2026-08-12,Mysore,Mango,Local,FAQ,2431,2971,2701,37.6
2026-08-12,Bijapur,Tomato,Local,FAQ,1258,1538,1398,80.7
2026-08-12,Bijapur,Coconut,Local,FAQ,1207,1475,1341,19.6
2026-08-12,Bijapur,Potato,Local,FAQ,497,607,552,25.1
2026-08-13,Tumkur,Onion,Local,FAQ,1016,1242,1129,53.2
2026-08-13,Karwar,Potato,Local,FAQ,817,999,908,98.4
2026-08-13,Bellary,Coconut,Local,FAQ,1652,2020,1836,20.5
2026-08-14,Mangalore,Coconut,Local,FAQ,1059,1295,1177,45.7
2026-08-14,Bijapur,Potato,Local,FAQ,630,770,700,20.0
2026-08-15,Mysore,Brinjal,Local,FAQ,1004,1226,1115,59.1
2026-08-15,Bellary,Mango,Local,FAQ,2464,3012,2738,12.4
2026-08-15,Hubli,Chilli,Local,FAQ,5656,6912,6284,5.0
2026-08-16,Mysore,Chilli,Local,FAQ,6627,8099,7363,80.1
2026-08-17,Mysore,Banana,Local,FAQ,851,1041,946,33.6
2026-08-17,Davangere,Chilli,Local,FAQ,4930,6026,5478,94.0
2026-08-18,Bellary,Tomato,Local,FAQ,1168,1428,1298,57.8
2026-08-19,Shimoga,Onion,Local,FAQ,850,1040,945,25.3
2026-08-20,Bellary,Potato,Local,FAQ,585,715,650,60.4
2026-08-20,Belgaum,Potato,Local,FAQ,574,702,638,24.2
2026-08-20,Mysore,Onion,Local,FAQ,981,1199,1090,68.6
2026-08-20,Raichur,Mango,Local,FAQ,1468,1794,1631,32.7
2026-08-21,Shimoga,Potato,Local,FAQ,493,603,548,98.6
2026-08-21,Dharwad,Potato,Local,FAQ,518,634,576,9.1
2026-08-22,Hassan,Tomato,Local,FAQ,1153,1409,1281,61.7
2026-08-22,Belgaum,Banana,Local,FAQ,1498,1832,1665,19.9
2026-08-22,Hassan,Banana,Local,FAQ,1046,1278,1162,33.1
2026-08-22,Raichur,Wheat,Local,FAQ,1588,1940,1764,86.8
